Jahr;WP;Coder;V1a;V1b1;V1b2;V1b3;V1c;V1d;V1e;V1g;V1h;V2;V3;V4;V12;V12b;V12c;Notes;V13;V5;V5a;V6a;V6b;V7;V8a;V8b;V8c;V8d;V9a;V9b;V9c;V9z;V10a;V10b;V10b1;V10b2;V10c;V11a;V11b;V11c;V14;Note.V14;V15;V16;V16a;V17;V17a;Anm.;V19;V20;V21;Anmerkung
2003;15;4;Verband Deutscher Alten- und Behindertenhilfe e.V.;Schulz, Michael;NA;NA;1;NA;VDAB;www.vdab.de;NA;1;22;2292;99;NA;17;NA;1;20030507;Hilfsmittelsicherungsgesetz;8;2;1;2;NA;4;1;13;4;NA;"Dauerhafte Sicherung der Hilfsmittelversorgung von Pflegebedürftigen bei häuslicher und stationärer Pflege, Regelung der finanziellen Zuständigkeiten der Krankenkassen, der Pflegekassen und der Heimträger; Änderung der §§ 40, 75, 80a und 84 11. Buch Sozialgesetzbuch";2;15/308;15/1314;Entwurf eines Gesetzes zur Sicherung der Hilfsmittelversorgung von Pflegebedürftigen (Hilfsmittelsicherungsgesetz - HSG);4;NA;NA;NA;5;NA;15019036;NA;NA;NA;NA;NA;NA;NA;;NA
2003;15;4;Caritas-Gemeinschaft für Pflege- und Sozialberufe e.V.;NA;NA;NA;2;NA;NA;http://www.caritas-gemeinschaft-bayern.de;NA;1;42;4629;99;NA;17;NA;1;20030507;Hilfsmittelsicherungsgesetz;8;2;1;2;NA;4;1;13;4;NA;"Dauerhafte Sicherung der Hilfsmittelversorgung von Pflegebedürftigen bei häuslicher und stationärer Pflege, Regelung der finanziellen Zuständigkeiten der Krankenkassen, der Pflegekassen und der Heimträger; Änderung der §§ 40, 75, 80a und 84 11. Buch Sozialgesetzbuch";2;15/308;15/1314;Entwurf eines Gesetzes zur Sicherung der Hilfsmittelversorgung von Pflegebedürftigen (Hilfsmittelsicherungsgesetz - HSG);4;NA;NA;NA;5;NA;15019036;NA;NA;NA;NA;NA;NA;NA;;NA
2003;15;4;Bertelsmann Stiftung;NA;NA;NA;2;NA;NA;www.bertelsmann-stiftung.de/cps/rde/xchg/bst;NA;6;NA;1041;99;NA;24;NA;1;20031008;Entwurf eines 4. Gesetzes für moderne Dienstleistungen am Arbeitsmarkt (Hartz IV);21;15;1;2;NA;4;4;13;6;NA;"Zusammenführung von Arbeitslosenhilfe und Sozialhilfe zu einer Grundsicherung für Arbeitssuchende (Arbeitslosengeld II), Unterstützung der Hilfebedürftigen bei der Eingliederung in den Arbeitsmarkt, pauschalierte Leistungen für Bedarfsgemeinschaften, Finanzierung der Grundsicherung aus Steuermitteln des Bundes, Sicherstellung der gleichmäßigen Rechtsanwendung durch die Bundesagentur für Arbeit, Einführung eines dem Arbeitslosengeld II vorgelagerten einkommensabhängigen Kinderzuschlags, Ausschluss zusätzlichen Wohngeldbezugs durch Leistungsempfänger, Änderung der Einkommensermittlungs- und Verfahrensvorschriften; 2. Buch Sozialgesetzbuch - Grundsicherung für Arbeitssuchende - als Art. 1 der Vorlage, Änderung weiterer 55 Gesetze und Verordnungen, Aufhebung der Arbeitslosenhilfe-Verordnung; Neufassungsermächtigungen";2;15/1516;15/1728;Entwurf eines Vierten Gesetzes für moderne Dienstleistungen am Arbeitsmarkt;2;NA;NA;NA;4;NA;15019247;61;45;65;31;NA;NA;NA;;NA
2003;15;4;Wirtschafts- und Sozialwissenschaftliches Institut der Hans-Böckler-Stiftung;NA;NA;NA;2;NA;WSI;NA;NA;6;NA;2003;99;NA;24;NA;1;20031008;Entwurf eines 4. Gesetzes für moderne Dienstleistungen am Arbeitsmarkt (Hartz IV);21;15;1;2;NA;4;4;13;6;NA;"Zusammenführung von Arbeitslosenhilfe und Sozialhilfe zu einer Grundsicherung für Arbeitssuchende (Arbeitslosengeld II), Unterstützung der Hilfebedürftigen bei der Eingliederung in den Arbeitsmarkt, pauschalierte Leistungen für Bedarfsgemeinschaften, Finanzierung der Grundsicherung aus Steuermitteln des Bundes, Sicherstellung der gleichmäßigen Rechtsanwendung durch die Bundesagentur für Arbeit, Einführung eines dem Arbeitslosengeld II vorgelagerten einkommensabhängigen Kinderzuschlags, Ausschluss zusätzlichen Wohngeldbezugs durch Leistungsempfänger, Änderung der Einkommensermittlungs- und Verfahrensvorschriften; 2. Buch Sozialgesetzbuch - Grundsicherung für Arbeitssuchende - als Art. 1 der Vorlage, Änderung weiterer 55 Gesetze und Verordnungen, Aufhebung der Arbeitslosenhilfe-Verordnung; Neufassungsermächtigungen";2;15/1516;15/1728;Entwurf eines Vierten Gesetzes für moderne Dienstleistungen am Arbeitsmarkt;2;NA;NA;NA;4;NA;15019247;61;45;65;31;NA;NA;NA;;NA
2003;15;4;Deutscher Gewerkschaftsbund;NA;NA;NA;2;NA;DGB;www.dgb.de;NA;1;11;26;99;NA;32;NA;1;20030521;Beitragssicherung;8;5;1;2;NA;4;2;4;13;NA;Aufhebung von Art. 11 des Beitragssatzsicherungsgesetzes (Gesetz zur Einführung von Abschlägen der pharmazeutischen Großhändler), rückwirkend ab 1.1.2003;1;15/542;15/1202;Entwurf eines Ersten Gesetzes zur Änderung des Gesetzes zur Sicherung der Beitragssätze in der gesetzlichen Krankenversicherung und in der gesetzlichen Rentenversicherung;3;NA;NA;NA;5;NA;15019108;NA;NA;NA;NA;NA;NA;NA;;NA
2003;15;4;Lauterbach, Karl;NA;NA;NA;1;NA;NA;NA;NA;2;NA;132;99;NA;32;NA;1;20030521;Beitragssicherung;8;5;1;2;NA;4;2;4;13;NA;Aufhebung von Art. 11 des Beitragssatzsicherungsgesetzes (Gesetz zur Einführung von Abschlägen der pharmazeutischen Großhändler), rückwirkend ab 1.1.2003;1;15/542;15/1202;Entwurf eines Ersten Gesetzes zur Änderung des Gesetzes zur Sicherung der Beitragssätze in der gesetzlichen Krankenversicherung und in der gesetzlichen Rentenversicherung;3;NA;NA;NA;5;NA;15019108;NA;NA;NA;NA;NA;NA;NA;;NA
2003;15;4;Kassenärztliche Bundesvereinigung;von Stillfried, Dr. Dominik;NA;NA;1;NA;KBV;www.kbv.de/;NA;1;41;560;99;NA;32;NA;1;20030521;Beitragssicherung;8;5;1;2;NA;4;2;4;13;NA;Aufhebung von Art. 11 des Beitragssatzsicherungsgesetzes (Gesetz zur Einführung von Abschlägen der pharmazeutischen Großhändler), rückwirkend ab 1.1.2003;1;15/542;15/1202;Entwurf eines Ersten Gesetzes zur Änderung des Gesetzes zur Sicherung der Beitragssätze in der gesetzlichen Krankenversicherung und in der gesetzlichen Rentenversicherung;3;NA;NA;NA;5;NA;15019108;NA;NA;NA;NA;NA;NA;NA;;NA
2003;15;4;Bundesverband Deutscher Privatkliniken e.V.;NA;NA;NA;2;NA;BDPK;www.bdpk.de/;NA;1;22;562;99;NA;32;NA;1;20030521;Beitragssicherung;8;5;1;2;NA;4;2;4;13;NA;Aufhebung von Art. 11 des Beitragssatzsicherungsgesetzes (Gesetz zur Einführung von Abschlägen der pharmazeutischen Großhändler), rückwirkend ab 1.1.2003;1;15/542;15/1202;Entwurf eines Ersten Gesetzes zur Änderung des Gesetzes zur Sicherung der Beitragssätze in der gesetzlichen Krankenversicherung und in der gesetzlichen Rentenversicherung;3;NA;NA;NA;5;NA;15019108;NA;NA;NA;NA;NA;NA;NA;;NA
2003;15;4;Verband Deutscher Zahntechniker-Innungen;Wolf, Lutz;NA;NA;1;NA;VDZI;www.vdzi.de/startseite.html;NA;1;42;793;99;NA;32;Stellungnahme bezieht sich auf Antrag nicht GE;1;20030521;Beitragssicherung;8;5;1;2;NA;4;2;4;13;NA;Aufhebung von Art. 11 des Beitragssatzsicherungsgesetzes (Gesetz zur Einführung von Abschlägen der pharmazeutischen Großhändler), rückwirkend ab 1.1.2003;1;15/542;15/1202;Entwurf eines Ersten Gesetzes zur Änderung des Gesetzes zur Sicherung der Beitragssätze in der gesetzlichen Krankenversicherung und in der gesetzlichen Rentenversicherung;3;NA;NA;NA;5;NA;15019108;NA;NA;NA;NA;NA;NA;NA;;NA
2003;15;4;Marburger Bund;NA;NA;NA;2;NA;NA;www.marburger-bund.de/;NA;1;41;835;99;NA;32;Stellungnahme bezieht sich auf Antrag nicht GE;1;20030521;Beitragssicherung;8;5;1;2;NA;4;2;4;13;NA;Aufhebung von Art. 11 des Beitragssatzsicherungsgesetzes (Gesetz zur Einführung von Abschlägen der pharmazeutischen Großhändler), rückwirkend ab 1.1.2003;1;15/542;15/1202;Entwurf eines Ersten Gesetzes zur Änderung des Gesetzes zur Sicherung der Beitragssätze in der gesetzlichen Krankenversicherung und in der gesetzlichen Rentenversicherung;3;NA;NA;NA;5;NA;15019108;NA;NA;NA;NA;NA;NA;NA;;NA
2003;15;4;Bundesinstitut für Arzneimittel und Medizinprodukte;Schwabe, Prof. Dr. Ulrich;NA;NA;1;NA;BfArM;www.bfarm.de;NA;6;NA;1449;99;NA;32;NA;1;20030521;Beitragssicherung;8;5;1;2;NA;4;2;4;13;NA;Aufhebung von Art. 11 des Beitragssatzsicherungsgesetzes (Gesetz zur Einführung von Abschlägen der pharmazeutischen Großhändler), rückwirkend ab 1.1.2003;1;15/542;15/1202;Entwurf eines Ersten Gesetzes zur Änderung des Gesetzes zur Sicherung der Beitragssätze in der gesetzlichen Krankenversicherung und in der gesetzlichen Rentenversicherung;3;NA;NA;NA;5;NA;15019108;NA;NA;NA;NA;NA;NA;NA;;NA
2003;15;4;Verband der Krankenversicherten Deutschlands e.V.;NA;NA;NA;1;NA;NA;www.vkvd.de;NA;1;84;1643;99;NA;32;NA;1;20030521;Beitragssicherung;8;5;1;2;NA;4;2;4;13;NA;Aufhebung von Art. 11 des Beitragssatzsicherungsgesetzes (Gesetz zur Einführung von Abschlägen der pharmazeutischen Großhändler), rückwirkend ab 1.1.2003;1;15/542;15/1202;Entwurf eines Ersten Gesetzes zur Änderung des Gesetzes zur Sicherung der Beitragssätze in der gesetzlichen Krankenversicherung und in der gesetzlichen Rentenversicherung;3;NA;NA;NA;5;NA;15019108;NA;NA;NA;NA;NA;NA;NA;;NA
2003;15;4;Borcherding, Günther;NA;NA;NA;1;NA;NA;NA;NA;3;NA;4630;99;NA;32;NA;1;20030521;Beitragssicherung;8;5;1;2;NA;4;2;4;13;NA;Aufhebung von Art. 11 des Beitragssatzsicherungsgesetzes (Gesetz zur Einführung von Abschlägen der pharmazeutischen Großhändler), rückwirkend ab 1.1.2003;1;15/542;15/1202;Entwurf eines Ersten Gesetzes zur Änderung des Gesetzes zur Sicherung der Beitragssätze in der gesetzlichen Krankenversicherung und in der gesetzlichen Rentenversicherung;3;NA;NA;NA;5;NA;15019108;NA;NA;NA;NA;NA;NA;NA;;NA
2003;15;4;Bundesarbeitsgemeinschaft der Freien Wohlfahrtspflege e.V.;Hagelskamp, Joachim;NA;NA;1;NA;BAGFW;www.bagfw.de;NA;1;83;12;99;NA;33;NA;1;20031112;Schwerbehindertengesetz;8;6;1;2;NA;4;1;13;6;NA;"Verbesserung der Möglichkeiten für eine betriebliche Ausbildung behinderter Jugendlicher, Beratung der Arbeitgeber, Ausbau betrieblicher Prävention nach dem Grundsatz ""Rehabilitation statt Entlassung"", verbesserte Arbeitsmöglichkeiten der Schwerbehindertenvertretung, Beibehaltung der gesenkten Beschäftigungspflichtquote (5 v.H.), Ausbau der Integrationsfachdienste, Förderung des Übergangs Schwerbehinderter aus Behindertenwerkstätten auf den allgemeinen Arbeitsmarkt; Änderung versch. §§ 9. Buch Sozialgesetzbuch sowie von vier weiteren Gesetzen und Verordnungen";2;15/1783;15/2357;Entwurf eines Geseztes zur Förderung der Ausbildung und Beschäftigung schwerbehinderter Menschen;2;NA;NA;NA;4;NA;15019284;7;5;12;04. Mai;NA;NA;NA;;NA
2003;15;4;Deutscher Verein für öffentliche und private Fürsorge;NA;NA;NA;2;NA;Deutscher Verein;www.deutscher-verein.de;NA;1;83;19;99;NA;33;NA;1;20031112;Schwerbehindertengesetz;8;6;1;2;NA;4;1;13;6;NA;"Verbesserung der Möglichkeiten für eine betriebliche Ausbildung behinderter Jugendlicher, Beratung der Arbeitgeber, Ausbau betrieblicher Prävention nach dem Grundsatz ""Rehabilitation statt Entlassung"", verbesserte Arbeitsmöglichkeiten der Schwerbehindertenvertretung, Beibehaltung der gesenkten Beschäftigungspflichtquote (5 v.H.), Ausbau der Integrationsfachdienste, Förderung des Übergangs Schwerbehinderter aus Behindertenwerkstätten auf den allgemeinen Arbeitsmarkt; Änderung versch. §§ 9. Buch Sozialgesetzbuch sowie von vier weiteren Gesetzen und Verordnungen";2;15/1783;15/2357;Entwurf eines Geseztes zur Förderung der Ausbildung und Beschäftigung schwerbehinderter Menschen;2;NA;NA;NA;4;NA;15019284;7;5;12;04. Mai;NA;NA;NA;;NA
2003;15;4;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;Kuhn, Karl;NA;NA;1;NA;BAuA;http://www.baua.de;NA;4;NA;4302;99;NA;33;NA;1;20031112;Schwerbehindertengesetz;8;6;1;2;NA;4;1;13;6;NA;"Verbesserung der Möglichkeiten für eine betriebliche Ausbildung behinderter Jugendlicher, Beratung der Arbeitgeber, Ausbau betrieblicher Prävention nach dem Grundsatz ""Rehabilitation statt Entlassung"", verbesserte Arbeitsmöglichkeiten der Schwerbehindertenvertretung, Beibehaltung der gesenkten Beschäftigungspflichtquote (5 v.H.), Ausbau der Integrationsfachdienste, Förderung des Übergangs Schwerbehinderter aus Behindertenwerkstätten auf den allgemeinen Arbeitsmarkt; Änderung versch. §§ 9. Buch Sozialgesetzbuch sowie von vier weiteren Gesetzen und Verordnungen";2;15/1783;15/2357;Entwurf eines Geseztes zur Förderung der Ausbildung und Beschäftigung schwerbehinderter Menschen;2;NA;NA;NA;4;NA;15019284;7;5;12;04. Mai;NA;NA;NA;;NA
2003;15;4;Bundesarbeitsgemeinschaft der betrieblichen Schwerbehinderten-Vertretungen in Deutschland e.V.;Diedenhofen, Hans;NA;NA;1;NA;BbSD;http://www.bbsdev.de;NA;1;51;4640;99;NA;33;NA;1;20031112;Schwerbehindertengesetz;8;6;1;2;NA;4;1;13;6;NA;"Verbesserung der Möglichkeiten für eine betriebliche Ausbildung behinderter Jugendlicher, Beratung der Arbeitgeber, Ausbau betrieblicher Prävention nach dem Grundsatz ""Rehabilitation statt Entlassung"", verbesserte Arbeitsmöglichkeiten der Schwerbehindertenvertretung, Beibehaltung der gesenkten Beschäftigungspflichtquote (5 v.H.), Ausbau der Integrationsfachdienste, Förderung des Übergangs Schwerbehinderter aus Behindertenwerkstätten auf den allgemeinen Arbeitsmarkt; Änderung versch. §§ 9. Buch Sozialgesetzbuch sowie von vier weiteren Gesetzen und Verordnungen";2;15/1783;15/2357;Entwurf eines Geseztes zur Förderung der Ausbildung und Beschäftigung schwerbehinderter Menschen;2;NA;NA;NA;4;NA;15019284;7;5;12;04. Mai;NA;NA;NA;;NA
2003;15;4;Ifo Institut für Wirtschaftsforschung;NA;NA;NA;2;NA;Ifo;NA;NA;6;NA;512;99;NA;36;NA;1;20030708;Änderung zur Handwerksordnung;21;12;1;2;NA;4;3;6;NA;NA;"Stärkung der wirtschaftlichen Entwicklung des Handwerks durch Neuregelung der Berufszugangsvoraussetzungen, Reduzierung der Handwerke der Anlage A Handwerksordnung auf Berufe, bei deren Ausübung besondere Gefahren entstehen, zulassungsfreie Berufe (ohne Meisterprüfung) in Anlage B Handwerksordnung, Möglichkeit des fakultativen Meisters als Qualitätssiegel, Aufhebung des Inhaberprinzips, Anspruch von Gesellen mit bestimmter Berufserfahrung auf Eintragung in die Handwerksrolle, Zulassung von Ingenieuren und Technikern zur Handwerksausübung; Änderung und Ergänzung versch. §§ Handwerksordnung, Einzeländerungen in weiteren acht Gesetzen und Verordnungen, u.a. im Übergangsgesetz aus Anlass des 2. Gesetzes zur Änderung der Handwerksordnung und anderer handwerksrechtlicher Vorschriften; Neufassungsermächtigung";2;15/1206;15/2083;Entwurf eines Dritten Gesetzes zur Änderung der Handwerksordnung und anderer handwerksrechtlicher Vorschriften;2;NA;NA;NA;4;NA;15019186;11;6;31;5;NA;NA;NA;;NA
2003;15;4;Hauptverband der gewerblichen Berufsgenossenschaften e.V.;Colella, Dr. Renate;NA;NA;1;NA;DGUV/HVBG;www.dguv.de;2007 in Deutsche Gesetzliche Unfallversicherung übergegangen;1;22;1613;99;NA;36;NA;1;20030708;Änderung zur Handwerksordnung;21;12;1;2;NA;4;3;6;NA;NA;"Stärkung der wirtschaftlichen Entwicklung des Handwerks durch Neuregelung der Berufszugangsvoraussetzungen, Reduzierung der Handwerke der Anlage A Handwerksordnung auf Berufe, bei deren Ausübung besondere Gefahren entstehen, zulassungsfreie Berufe (ohne Meisterprüfung) in Anlage B Handwerksordnung, Möglichkeit des fakultativen Meisters als Qualitätssiegel, Aufhebung des Inhaberprinzips, Anspruch von Gesellen mit bestimmter Berufserfahrung auf Eintragung in die Handwerksrolle, Zulassung von Ingenieuren und Technikern zur Handwerksausübung; Änderung und Ergänzung versch. §§ Handwerksordnung, Einzeländerungen in weiteren acht Gesetzen und Verordnungen, u.a. im Übergangsgesetz aus Anlass des 2. Gesetzes zur Änderung der Handwerksordnung und anderer handwerksrechtlicher Vorschriften; Neufassungsermächtigung";2;15/1206;15/2083;Entwurf eines Dritten Gesetzes zur Änderung der Handwerksordnung und anderer handwerksrechtlicher Vorschriften;2;NA;NA;NA;4;NA;15019186;11;6;31;5;NA;NA;NA;;NA
2003;15;4;Eekhoff, Prof. Dr. Johann;NA;NA;NA;2;NA;NA;NA;NA;3;NA;1624;99;NA;36;NA;1;20030708;Änderung zur Handwerksordnung;21;12;1;2;NA;4;3;6;NA;NA;"Stärkung der wirtschaftlichen Entwicklung des Handwerks durch Neuregelung der Berufszugangsvoraussetzungen, Reduzierung der Handwerke der Anlage A Handwerksordnung auf Berufe, bei deren Ausübung besondere Gefahren entstehen, zulassungsfreie Berufe (ohne Meisterprüfung) in Anlage B Handwerksordnung, Möglichkeit des fakultativen Meisters als Qualitätssiegel, Aufhebung des Inhaberprinzips, Anspruch von Gesellen mit bestimmter Berufserfahrung auf Eintragung in die Handwerksrolle, Zulassung von Ingenieuren und Technikern zur Handwerksausübung; Änderung und Ergänzung versch. §§ Handwerksordnung, Einzeländerungen in weiteren acht Gesetzen und Verordnungen, u.a. im Übergangsgesetz aus Anlass des 2. Gesetzes zur Änderung der Handwerksordnung und anderer handwerksrechtlicher Vorschriften; Neufassungsermächtigung";2;15/1206;15/2083;Entwurf eines Dritten Gesetzes zur Änderung der Handwerksordnung und anderer handwerksrechtlicher Vorschriften;2;NA;NA;NA;4;NA;15019186;11;6;31;5;NA;NA;NA;;NA
2003;15;4;Hauptverband Farbe, Gestaltung, Bautenschutz;Loch, Werner;NA;NA;1;NA;NA;www.farbe.de;NA;1;22;3715;99;NA;36;NA;1;20030708;Änderung zur Handwerksordnung;21;12;1;2;NA;4;3;6;NA;NA;"Stärkung der wirtschaftlichen Entwicklung des Handwerks durch Neuregelung der Berufszugangsvoraussetzungen, Reduzierung der Handwerke der Anlage A Handwerksordnung auf Berufe, bei deren Ausübung besondere Gefahren entstehen, zulassungsfreie Berufe (ohne Meisterprüfung) in Anlage B Handwerksordnung, Möglichkeit des fakultativen Meisters als Qualitätssiegel, Aufhebung des Inhaberprinzips, Anspruch von Gesellen mit bestimmter Berufserfahrung auf Eintragung in die Handwerksrolle, Zulassung von Ingenieuren und Technikern zur Handwerksausübung; Änderung und Ergänzung versch. §§ Handwerksordnung, Einzeländerungen in weiteren acht Gesetzen und Verordnungen, u.a. im Übergangsgesetz aus Anlass des 2. Gesetzes zur Änderung der Handwerksordnung und anderer handwerksrechtlicher Vorschriften; Neufassungsermächtigung";2;15/1206;15/2083;Entwurf eines Dritten Gesetzes zur Änderung der Handwerksordnung und anderer handwerksrechtlicher Vorschriften;2;NA;NA;NA;4;NA;15019186;11;6;31;5;NA;NA;NA;;NA
2003;15;4;Zentralstelle für die Weiterbildung im Handwerk;Herwig, Dipl.-Volkswirt Rudolf;NA;NA;1;NA;ZWH;http://www.zwh.de/;NA;1;22;4586;99;NA;36;NA;1;20030708;Änderung zur Handwerksordnung;21;12;1;2;NA;4;3;6;NA;NA;"Stärkung der wirtschaftlichen Entwicklung des Handwerks durch Neuregelung der Berufszugangsvoraussetzungen, Reduzierung der Handwerke der Anlage A Handwerksordnung auf Berufe, bei deren Ausübung besondere Gefahren entstehen, zulassungsfreie Berufe (ohne Meisterprüfung) in Anlage B Handwerksordnung, Möglichkeit des fakultativen Meisters als Qualitätssiegel, Aufhebung des Inhaberprinzips, Anspruch von Gesellen mit bestimmter Berufserfahrung auf Eintragung in die Handwerksrolle, Zulassung von Ingenieuren und Technikern zur Handwerksausübung; Änderung und Ergänzung versch. §§ Handwerksordnung, Einzeländerungen in weiteren acht Gesetzen und Verordnungen, u.a. im Übergangsgesetz aus Anlass des 2. Gesetzes zur Änderung der Handwerksordnung und anderer handwerksrechtlicher Vorschriften; Neufassungsermächtigung";2;15/1206;15/2083;Entwurf eines Dritten Gesetzes zur Änderung der Handwerksordnung und anderer handwerksrechtlicher Vorschriften;2;NA;NA;NA;4;NA;15019186;11;6;31;5;NA;NA;NA;;NA
2003;15;4;TÜV Rheinland Berlin Brandenburg e. V.;NA;NA;NA;2;NA;NA;NA;NA;12;24;4588;99;NA;36;NA;1;20030708;Änderung zur Handwerksordnung;21;12;1;2;NA;4;3;6;NA;NA;"Stärkung der wirtschaftlichen Entwicklung des Handwerks durch Neuregelung der Berufszugangsvoraussetzungen, Reduzierung der Handwerke der Anlage A Handwerksordnung auf Berufe, bei deren Ausübung besondere Gefahren entstehen, zulassungsfreie Berufe (ohne Meisterprüfung) in Anlage B Handwerksordnung, Möglichkeit des fakultativen Meisters als Qualitätssiegel, Aufhebung des Inhaberprinzips, Anspruch von Gesellen mit bestimmter Berufserfahrung auf Eintragung in die Handwerksrolle, Zulassung von Ingenieuren und Technikern zur Handwerksausübung; Änderung und Ergänzung versch. §§ Handwerksordnung, Einzeländerungen in weiteren acht Gesetzen und Verordnungen, u.a. im Übergangsgesetz aus Anlass des 2. Gesetzes zur Änderung der Handwerksordnung und anderer handwerksrechtlicher Vorschriften; Neufassungsermächtigung";2;15/1206;15/2083;Entwurf eines Dritten Gesetzes zur Änderung der Handwerksordnung und anderer handwerksrechtlicher Vorschriften;2;NA;NA;NA;4;NA;15019186;11;6;31;5;NA;NA;NA;;NA
2003;15;4;Hellwig, Prof. Dr. Martin;NA;NA;NA;1;NA;NA;NA;NA;3;NA;4589;99;NA;36;NA;1;20030708;Änderung zur Handwerksordnung;21;12;1;2;NA;4;3;6;NA;NA;"Stärkung der wirtschaftlichen Entwicklung des Handwerks durch Neuregelung der Berufszugangsvoraussetzungen, Reduzierung der Handwerke der Anlage A Handwerksordnung auf Berufe, bei deren Ausübung besondere Gefahren entstehen, zulassungsfreie Berufe (ohne Meisterprüfung) in Anlage B Handwerksordnung, Möglichkeit des fakultativen Meisters als Qualitätssiegel, Aufhebung des Inhaberprinzips, Anspruch von Gesellen mit bestimmter Berufserfahrung auf Eintragung in die Handwerksrolle, Zulassung von Ingenieuren und Technikern zur Handwerksausübung; Änderung und Ergänzung versch. §§ Handwerksordnung, Einzeländerungen in weiteren acht Gesetzen und Verordnungen, u.a. im Übergangsgesetz aus Anlass des 2. Gesetzes zur Änderung der Handwerksordnung und anderer handwerksrechtlicher Vorschriften; Neufassungsermächtigung";2;15/1206;15/2083;Entwurf eines Dritten Gesetzes zur Änderung der Handwerksordnung und anderer handwerksrechtlicher Vorschriften;2;NA;NA;NA;4;NA;15019186;11;6;31;5;NA;NA;NA;;NA
2003;15;4;Lagemann, Dr. Bernhard;NA;NA;NA;1;NA;NA;NA;NA;3;NA;4590;99;NA;36;NA;1;20030708;Änderung zur Handwerksordnung;21;12;1;2;NA;4;3;6;NA;NA;"Stärkung der wirtschaftlichen Entwicklung des Handwerks durch Neuregelung der Berufszugangsvoraussetzungen, Reduzierung der Handwerke der Anlage A Handwerksordnung auf Berufe, bei deren Ausübung besondere Gefahren entstehen, zulassungsfreie Berufe (ohne Meisterprüfung) in Anlage B Handwerksordnung, Möglichkeit des fakultativen Meisters als Qualitätssiegel, Aufhebung des Inhaberprinzips, Anspruch von Gesellen mit bestimmter Berufserfahrung auf Eintragung in die Handwerksrolle, Zulassung von Ingenieuren und Technikern zur Handwerksausübung; Änderung und Ergänzung versch. §§ Handwerksordnung, Einzeländerungen in weiteren acht Gesetzen und Verordnungen, u.a. im Übergangsgesetz aus Anlass des 2. Gesetzes zur Änderung der Handwerksordnung und anderer handwerksrechtlicher Vorschriften; Neufassungsermächtigung";2;15/1206;15/2083;Entwurf eines Dritten Gesetzes zur Änderung der Handwerksordnung und anderer handwerksrechtlicher Vorschriften;2;NA;NA;NA;4;NA;15019186;11;6;31;5;NA;NA;NA;;NA
2003;15;4;Burhoff, Detlef;NA;NA;NA;2;NA;NA;NA;NA;3;NA;4591;99;NA;36;NA;1;20030708;Änderung zur Handwerksordnung;21;12;1;2;NA;4;3;6;NA;NA;"Stärkung der wirtschaftlichen Entwicklung des Handwerks durch Neuregelung der Berufszugangsvoraussetzungen, Reduzierung der Handwerke der Anlage A Handwerksordnung auf Berufe, bei deren Ausübung besondere Gefahren entstehen, zulassungsfreie Berufe (ohne Meisterprüfung) in Anlage B Handwerksordnung, Möglichkeit des fakultativen Meisters als Qualitätssiegel, Aufhebung des Inhaberprinzips, Anspruch von Gesellen mit bestimmter Berufserfahrung auf Eintragung in die Handwerksrolle, Zulassung von Ingenieuren und Technikern zur Handwerksausübung; Änderung und Ergänzung versch. §§ Handwerksordnung, Einzeländerungen in weiteren acht Gesetzen und Verordnungen, u.a. im Übergangsgesetz aus Anlass des 2. Gesetzes zur Änderung der Handwerksordnung und anderer handwerksrechtlicher Vorschriften; Neufassungsermächtigung";2;15/1206;15/2083;Entwurf eines Dritten Gesetzes zur Änderung der Handwerksordnung und anderer handwerksrechtlicher Vorschriften;2;NA;NA;NA;4;NA;15019186;11;6;31;5;NA;NA;NA;;NA
